FID,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER_,SORT,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav
73,7060653580,7060649900,7060047060,7060047060,1622,1622,29269.7,74877.5,742423,0,0,3,14526,98.505,41.256,150.2,95,1,1,2,1,5,3,8,4,5319,5117,1647,2825.571,4053.488,22227.396,26910.648,305,642,1269,179,1278,17,26,41,11,74,150,126,24,271,24,50,94,150,196,243,271,263,220,159,89,38,718,530,23,33,54,62,107,92,64,68,80,62,44,29,1359,1327,39,52,90,128,163,183,200,182,134,95,54,38,608,450,19,26,46,62,80,88,84,68,52,40,25,18,53,40,-47,-60,-42,-37,-41,-52,-34,-49,-68,-63,-40,-35,-23,-29,1,3,4,3,2,0,0,0,0,0,0,0,0,0,3,13,0,3,0,11,0,0,0,0,0,0,0,20,53,1,0,10,0,0,0,1,0,1,0,1,0,19,0,0,0,0,0,0,0,42,31,0,0,5,0,0,0,1,0,0,10,0,0,0,0,3,0,0,0,32,64,0,0,0,0,0,0,0,0,7,2,0,0,0,13,71,3,4,0,0,0,11,6,4,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,20,25,14,56,64,2,3,0,0,0,0,1,1,8,402,6,144,22,20,37,36,41,44,13,17,46,35,50,51,51,49,49,49,43,38,38,42,46,48,1,11,15,1637,1314,551.367,596.251,18.963,8.038,1,0,701,300,250,147,76,56,83,60,240,47767,26243522560,28101429248,852
74,7060642090,7060649910,7060047060,7060047060,1627.5,1627.5,4298.4,32422.8,742441,0,0,3,14527,284.636,132.409,464.396,267,4,2,6,3,8,5,29,12,7509,6760,753,1281.118,6911.821,24824.994,85264.375,160,262,328,154,446,20,12,32,11,72,150,136,18,269,18,46,96,154,196,240,269,262,221,161,94,38,1104,1028,48,55,95,105,131,123,78,87,123,98,94,68,1277,1223,35,47,84,122,153,169,190,175,127,90,51,35,933,869,31,43,78,109,129,131,121,95,73,58,37,29,87,84,-13,-16,28,14,11,-14,-14,-27,-59,-50,-3,8,46,48,1,2,5,3,1,0,0,0,0,0,0,0,0,0,5,2,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,5,0,0,0,15,0,1,0,0,0,0,0,0,0,0,22,0,0,60,0,0,0,2,0,1,5,0,0,0,0,70,0,0,0,30,0,0,0,0,0,0,0,0,0,0,39,0,0,0,37,24,0,0,0,0,0,1,4,2,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,16,32,45,25,27,0,1,0,0,0,0,3,1,4,340,6,146,25,24,42,45,33,30,20,19,77,74,90,91,92,90,84,78,66,55,57,64,74,84,6,76,64,1408,2440,86.61,663.41,21.047,21.036,0,1,988,800,234,321,87,88,97,90,240,46143,4236551680,32473114624,808
75,7060642080,7060649910,7060047060,7060047060,1627.699951,1627.699951,16.5,211695.7,742450,0,0,2,14528,460.811,214.47,882.379,269,6,1,12,2,16,5,0,4,13114,12407,854,19.616,24414.037,656.782,258962.531,183,183,970,154,237,17,18,7,11,77,157,120,27,275,27,57,104,161,204,246,275,268,228,168,99,45,1088,601,49,57,91,108,136,120,79,76,118,100,90,66,1316,1265,37,50,87,124,157,173,194,179,132,93,53,37,921,510,31,43,77,106,128,129,120,92,71,57,37,29,83,48,-17,-52,25,13,4,-13,-13,-31,-60,-58,-11,7,41,44,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,23,48,0,0,16,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2,2,0,1,0,11,72,1,10,0,0,0,3,8,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,37,42,18,36,5,6,0,0,0,0,0,2,8,388,6,146,21,21,37,38,42,41,17,15,74,42,85,87,88,86,82,76,64,53,53,61,70,79,1,42,19,1580,1834,0.195,3442.586,11.788,16.392,0,1,1828,500,988,234,198,64,154,71,240,46422,22783840,1.78579E+11,809
76,7060641910,7060642080,7060047060,7060047060,1629,1629,3451.5,190309.5,742470,0,0,2,14529,286.32,135.332,595.874,247,3,1,4,2,7,5,3,3,9113,8678,961,1551.123,20256.73,39437.906,214971.656,131,222,1047,153,334,15,19,21,11,72,154,118,20,274,20,49,100,159,201,245,274,267,224,164,96,41,1008,559,40,51,85,96,133,112,78,71,116,93,79,54,1314,1264,36,49,87,124,156,173,195,180,131,94,53,36,853,475,28,38,70,96,117,121,113,88,67,55,35,26,77,45,-23,-55,9,4,-3,-23,-14,-35,-60,-60,-12,-2,33,32,0,5,4,1,0,0,0,0,0,0,0,0,0,0,4,16,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,65,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,26,50,0,0,11,0,0,0,0,0,1,9,0,0,0,0,6,0,0,0,92,2,0,0,0,0,0,0,0,0,2,2,1,1,0,8,74,1,11,0,0,0,3,2,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,32,43,32,35,1,7,0,0,0,0,1,2,8,388,6,146,24,20,48,37,28,43,16,15,68,39,77,79,80,78,75,71,60,50,50,58,66,73,3,1,16,1630,1854,453.855,2909.29,134.813,15.423,11,1,2242,400,1619,219,166,62,171,69,240,46422,21407160320,1.52729E+11,809
77,7060641790,7060642080,7060047060,7060047060,1629.199951,1629.199951,21369,21369.6,742460,0,0,3,14530,174.402,79.091,286.913,258,2,2,3,3,4,4,12,12,4001,3729,678,4137.696,4137.69,43334.07,43334.07,124,281,281,152,508,15,15,23,11,72,142,142,2,270,2,32,84,146,193,240,270,262,216,154,83,23,974,975,32,38,78,88,127,123,84,89,115,88,70,44,1270,1270,31,44,81,120,154,173,194,178,127,89,48,31,825,825,23,33,62,90,112,119,114,92,70,54,32,23,77,77,-23,-23,2,-13,-4,-27,-17,-29,-57,-50,-10,-1,30,27,1,1,9,6,2,0,0,0,0,0,0,0,0,0,9,16,0,2,0,3,0,0,0,0,0,0,0,0,34,0,0,57,0,0,0,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,34,0,0,57,0,0,0,2,0,1,10,0,0,0,0,2,0,0,0,46,51,0,0,0,0,0,0,0,0,0,2,0,0,0,46,51,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,28,28,48,48,0,0,0,0,0,0,2,2,8,388,6,146,24,24,47,47,29,29,17,17,68,68,76,77,77,75,72,70,61,52,54,61,67,73,3,40,40,1649,1649,533.101,533.101,24.809,25.025,2,2,686,700,361,363,82,82,86,87,240,48946,25827565568,25827563520,876
78,7060606110,7060612840,7060047060,7060047060,1668.599976,1668.599976,1033.4,1811549,742703,0,0,1,14531,6775.663,4346.598,11526.513,431,3,2,13,6,17,12,2,10,210224,151391,709,2318.892,394159.906,185527.781,8785213,113,150,807,34,261,22,24,26,11,68,133,76,-6,257,-6,20,76,138,187,235,257,245,205,142,78,19,1159,602,71,77,117,108,123,98,98,95,88,74,105,103,1212,1022,27,38,73,113,154,175,185,166,123,85,44,28,906,512,27,38,73,109,136,133,119,96,70,50,31,24,96,59,-4,-41,62,51,37,-4,-20,-44,-47,-43,-28,-13,58,73,2,15,9,5,8,1,0,1,0,0,0,0,0,0,5,16,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,1,0,4,0,9,0,3,0,0,1,0,0,16,26,2,0,37,0,0,0,1,0,1,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,6,19,54,1,9,0,0,0,3,3,10,0,9,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,16,43,42,7,34,2,4,0,0,0,0,4,4,8,387,7,148,26,19,48,41,25,39,27,23,80,52,98,100,100,97,90,78,66,58,57,59,69,87,6,96,22,6610,3185,49.457,33611.41,48.071,19.044,4,1,1375,700,482,259,109,78,106,71,240,49332,2380395264,1.814E+12,912
79,7060606190,7060612840,7060047060,7060047060,1668.699951,1668.699951,3261.8,3261.8,742702,0,0,2,14532,50.698,19.089,101.203,481,1,1,6,6,7,8,1,1,8,0,0,719.466,719.467,4930.667,4930.665,142,185,184,97,371,27,28,32,11,68,130,130,-8,253,-8,18,75,136,183,230,253,242,202,139,76,16,1168,1168,72,77,120,111,122,95,99,96,92,74,107,103,1226,1226,28,39,75,115,155,176,187,168,124,86,46,28,914,914,28,39,75,111,137,132,119,96,71,51,32,24,95,95,-5,-5,61,50,37,-3,-21,-46,-47,-43,-26,-14,57,72,1,1,6,3,5,0,0,0,0,0,0,0,0,0,4,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,5,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,11,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,33,33,7,7,4,4,0,0,0,0,3,3,4,340,7,148,24,24,44,44,32,32,28,28,80,80,98,100,100,97,90,77,65,58,57,59,69,87,3,84,84,4082,4083,51.168,51.168,15.69,15.69,1,1,815,800,229,229,67,67,69,69,240,48282,2492178432,2492178176,906
80,7060610760,7060612640,7060047060,7060047060,1670.099976,1670.099976,107.6,418652.2,742630,0,0,2,14533,5668.67,2354.592,11866.957,430,19,2,58,8,74,12,3,5,40996,38031,213,784.04,199588.891,66343.93,6341310.5,49,106,328,91,153,8,45,9,11,72,140,113,6,258,6,30,87,144,191,237,258,248,212,149,89,31,1243,1124,86,100,127,120,121,100,106,88,90,77,111,116,1212,1116,29,40,76,115,153,173,180,163,123,85,46,30,928,865,29,40,76,112,138,133,120,97,71,51,33,27,102,101,2,0,66,60,40,5,-21,-42,-41,-46,-27,-9,58,74,1,5,7,3,6,0,0,0,0,0,0,0,0,1,7,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,20,0,0,0,51,0,1,0,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,5,0,0,0,0,59,0,0,0,41,0,0,0,0,0,0,0,0,0,1,80,0,0,8,11,0,0,0,0,0,0,10,41,2,27,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,58,34,7,5,2,0,0,0,0,0,5,2,8,387,6,150,24,22,49,43,27,34,27,35,81,82,100,100,100,98,91,79,68,60,58,60,71,90,6,0,37,8044,4415,1.68,24272.406,18.952,58.84,0,4,1357,1600,553,622,94,139,91,138,240,50706,26063204,1.15307E+12,903
81,7060610850,7060612640,7060047060,7060047060,1670.199951,1670.199951,6416.9,105801,742621,0,0,3,14534,2140.635,1011.548,4093.863,395,7,3,13,4,16,5,78,20,30537,28297,419,5765.544,53933.77,294496.906,1596943.125,112,148,436,94,266,19,62,21,11,72,142,134,12,255,12,36,90,146,191,235,255,247,212,148,91,36,1335,1391,99,113,135,123,125,102,113,92,96,83,122,132,1252,1241,32,43,81,120,157,174,182,166,126,89,50,33,968,986,32,43,81,117,140,134,122,100,74,55,37,31,107,113,6,10,68,62,40,2,-20,-41,-38,-45,-24,-6,59,75,1,1,4,1,3,0,0,0,0,0,0,0,0,1,2,2,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,8,0,0,0,34,0,8,0,28,0,0,0,0,0,0,1,0,0,25,0,0,0,2,0,1,5,0,0,0,0,95,0,0,0,5,0,0,0,0,0,0,0,0,0,5,62,0,0,32,0,0,0,0,0,0,0,2,8,3,0,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,58,70,32,21,3,5,0,0,0,0,0,0,2,4,8,399,6,152,21,22,39,38,40,39,27,41,82,84,100,100,100,98,91,79,68,61,59,62,74,91,1,28,52,3078,2662,152.808,5019.741,24.876,48.375,1,3,1083,1400,350,542,104,117,100,115,240,44390,6923488256,2.39033E+11,812
82,7060609780,7060610760,7060047060,7060047060,1685.5,1685.5,5296.1,46413.4,742641,0,0,3,14535,706.618,227.695,1491.419,384,6,3,11,4,14,5,49,16,18054,16889,758,3816.087,19910.496,134635.422,449171.031,134,160,308,-17,283,23,53,25,11,72,140,134,11,255,11,34,88,144,191,235,255,247,211,147,88,34,1276,1332,97,109,132,118,121,99,107,90,88,78,114,124,1231,1225,31,42,79,118,155,172,180,164,124,87,48,32,937,963,31,42,79,115,138,131,119,97,71,52,34,28,104,109,4,8,68,62,40,0,-22,-43,-41,-45,-29,-11,58,74,1,1,4,1,2,1,0,0,0,0,0,0,0,1,4,16,0,47,0,2,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,4,0,0,0,51,0,5,0,3,0,0,0,0,0,0,3,0,0,36,0,0,0,2,0,1,5,0,0,0,0,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,87,0,0,10,3,0,0,0,0,0,0,2,6,3,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,49,59,36,26,5,4,0,0,0,0,0,0,2,3,4,336,6,151,25,24,39,40,35,36,31,36,81,83,100,100,100,97,90,78,67,60,57,60,71,89,6,97,68,4051,3371,119.752,2436.299,23.511,53.392,1,4,1106,1400,387,557,106,115,106,118,240,43554,5293644800,1.17868E+11,813
83,7060609610,7060610760,7060047060,7060047060,1685.5,1685.5,8279.8,372131.6,742650,0,0,2,14536,4985.447,2136.136,10915.958,381,2,2,19,9,29,13,12,4,22942,21142,134,7242.794,178894.453,496236.813,5825799,119,141,330,42,323,20,44,17,11,68,135,110,0,253,0,25,80,139,188,233,253,244,208,144,83,26,1184,1098,81,90,123,114,122,100,102,87,81,74,106,105,1198,1102,27,38,73,113,152,172,180,163,123,84,44,28,905,853,27,38,73,110,136,133,119,96,69,49,30,24,99,100,-1,-1,66,58,40,1,-20,-42,-43,-47,-34,-12,58,73,1,5,7,2,6,0,0,0,0,0,0,0,0,0,5,16,0,37,0,2,0,2,0,0,0,0,0,0,0,0,0,56,0,0,0,1,0,1,0,51,0,1,0,5,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,2,5,0,0,0,1,92,0,0,3,4,0,0,0,0,0,0,0,0,0,1,79,0,0,8,12,0,0,0,0,0,0,11,12,2,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,56,41,35,6,5,1,0,0,0,0,0,9,2,8,387,6,150,24,22,47,44,29,34,27,34,80,82,97,100,100,98,91,79,68,60,56,58,68,86,3,38,33,5474,4544,116.089,21834.434,14.4,59.531,0,4,882,1600,281,630,93,142,89,140,240,49578,5459187712,1.03518E+12,891
84,7060599260,7060606110,7060047060,7060047060,1713,1713,6123.1,6123.5,742704,0,0,2,14537,60.863,26.952,106.695,313,3,3,17,17,24,24,24,24,1349,1285,670,1103.403,1103.403,7817.231,7817.232,61,144,144,101,274,10,10,16,11,68,128,128,-11,252,-11,14,70,132,183,231,252,241,202,140,74,14,1092,1092,65,71,111,104,114,98,97,85,80,74,100,92,1172,1172,25,35,70,109,149,171,181,163,120,82,42,26,869,869,24,35,70,105,132,130,117,93,67,47,28,21,93,93,-7,-7,61,50,37,-4,-23,-43,-46,-48,-34,-9,58,72,2,2,9,5,8,0,0,0,0,0,0,0,0,0,6,16,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,80,0,0,0,3,0,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,80,0,0,0,3,0,1,5,0,0,0,0,52,0,0,0,48,0,0,0,0,0,0,0,0,0,0,53,0,0,0,47,0,0,0,0,0,0,11,17,17,14,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,53,53,6,6,0,0,0,0,0,0,8,8,8,387,7,148,24,24,49,49,26,26,22,22,79,79,95,99,100,97,90,78,66,58,55,57,68,84,3,19,19,6342,6338,220.77,220.77,36.382,36.426,2,2,1584,1600,539,539,131,131,127,127,240,55143,11781687296,11781683200,950
85,7060599170,7060606110,7060047060,7060047060,1713.099976,1713.099976,2560.9,1804393,742705,0,0,1,14538,6699.033,4288.914,11321.465,297,3,2,12,6,15,12,2,10,208871,150106,711,3694.095,390737.594,286213.156,8591873,150,167,809,97,368,24,24,27,11,68,129,76,-11,253,-11,15,71,133,182,231,253,243,201,140,74,14,1089,600,60,67,107,102,114,95,98,93,87,73,102,93,1203,1021,26,37,73,112,153,174,185,166,123,84,44,27,883,511,25,37,73,108,133,128,116,94,69,49,30,22,91,59,-9,-41,56,45,32,-10,-25,-45,-47,-44,-29,-13,57,71,1,15,7,4,5,0,0,0,0,0,0,0,0,0,5,16,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,4,0,9,0,3,0,0,1,0,0,16,26,2,0,36,0,0,0,1,0,1,5,0,0,0,0,89,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,3,0,6,19,54,1,9,0,0,0,11,11,10,9,9,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,16,45,42,7,34,0,4,0,0,0,0,5,4,8,387,7,148,24,19,47,41,28,39,25,23,79,52,95,99,100,96,88,76,64,57,56,58,68,84,6,96,22,5214,3172,42.416,33341.188,16.849,18.968,1,1,1011,700,288,258,93,78,84,70,240,51098,2305930752,1.79983E+12,923
86,7060626430,7060642090,7060047060,7060047060,1730.5,1730.5,1112.3,26799.8,742443,0,0,3,14539,237.876,115.685,393.411,272,6,2,7,3,9,5,103,10,4541,3799,506,523.41,5469.531,11725.656,59806.426,141,270,343,193,390,16,11,25,11,72,147,134,16,266,16,43,93,151,194,237,266,259,217,158,92,36,1107,1013,47,53,96,102,130,122,78,93,125,96,96,68,1271,1211,34,46,83,122,154,170,190,175,126,89,50,34,936,857,31,42,78,110,129,131,121,96,74,59,37,29,87,84,-13,-16,27,14,14,-16,-16,-28,-59,-46,-1,8,48,50,1,3,7,5,0,0,0,0,0,0,0,0,0,0,6,16,0,31,0,2,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,19,0,0,0,10,0,1,0,0,0,0,0,0,0,0,26,0,0,60,0,0,0,2,0,1,5,0,0,0,0,83,0,0,0,17,0,0,0,0,0,0,0,0,0,0,34,0,0,0,37,29,0,0,0,0,0,2,12,2,0,1,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,11,33,48,31,26,0,1,0,0,0,0,0,1,4,340,6,146,24,24,39,46,37,29,22,19,78,74,91,93,94,91,85,78,66,56,58,66,75,86,6,100,63,1768,2645,30.677,562.882,36.985,21.554,0,1,1392,800,533,341,118,88,125,89,240,46332,1416614528,27632418816,810
87,7060626330,7060642090,7060047060,7060047060,1730.5,1730.5,1324.6,1324.8,742442,0,0,4,14540,11.507,4.269,18.58,275,0,0,0,0,0,0,0,0,0,0,0,161.172,161.172,633.131,633.131,71,238,238,193,305,9,9,18,11,72,146,146,9,269,9,39,91,151,195,240,269,261,219,158,90,31,1076,1076,42,49,94,97,128,121,79,90,127,95,92,59,1273,1273,33,45,83,121,154,171,192,177,127,89,49,33,910,910,28,40,74,105,125,128,119,95,73,58,36,27,84,84,-16,-16,23,9,12,-20,-17,-29,-59,-49,0,7,47,44,2,2,12,11,1,0,0,0,0,0,0,0,0,0,11,16,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,91,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,91,0,0,0,0,0,0,9,0,0,0,0,37,0,0,0,63,0,0,0,0,0,0,0,0,0,0,37,0,0,0,63,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,36,36,51,51,0,0,0,0,0,0,0,0,8,388,6,146,25,25,49,49,25,25,16,16,76,76,88,89,90,87,82,76,65,54,57,65,74,83,3,61,61,1625,1625,13.918,13.918,10.503,10.511,0,0,762,800,219,219,88,88,98,98,240,46422,604165440,604165568,809
88,7060632870,7060641910,7060047060,7060047060,1763.099976,1763.099976,3619.6,44637.4,742481,0,0,3,14541,50.746,22.24,96.721,164,3,1,4,1,7,3,15,2,407,310,194,795.159,3359.791,9515.283,21111.043,148,288,796,223,388,15,12,20,11,72,154,135,18,278,18,48,97,157,201,248,278,272,225,165,95,38,893,584,29,42,74,78,132,105,76,72,109,75,61,39,1316,1330,36,48,86,124,157,176,198,182,131,92,52,35,756,496,23,32,58,81,103,110,104,82,63,49,30,22,68,44,-32,-56,-18,-13,-14,-37,-16,-40,-62,-60,-16,-18,15,8,1,2,5,1,0,0,0,0,0,0,0,0,0,0,5,13,0,1,0,10,0,0,0,0,0,0,1,0,57,0,0,28,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,1,17,64,0,0,9,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,94,4,0,0,0,0,0,0,0,0,1,0,0,0,0,9,90,0,0,0,0,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,33,47,44,35,0,9,0,0,0,0,1,0,8,389,6,144,23,21,43,38,34,41,16,12,60,38,66,66,67,66,65,63,54,46,47,53,58,63,3,4,14,1302,1789,101.848,497.142,28.705,11.228,1,1,1183,400,309,159,93,58,109,72,240,46422,5017046528,22331738112,809
